,CITY,ELEMENT_GROUP,ELEMENT,BRAND HIGH,acv%,sku_count,sales_sum,brand_sspd,acv_per_mm,sales_per_million
412,SPRINGFIELD,BAKERY,CAKE,MUFFINS 'N STUFF,99.98922041261716,1,437802,4378.491983369398,169.3595,25.85324108402185
413,SPRINGFIELD,BREAKFAST,BACON,FIELD,99.98922041261716,1,435541,4355.879545841935,169.3595,25.719723699242945
414,SPRINGFIELD,BAKERY,CAKE,INSPIRED BY HAPPINESS,99.98922041261716,1,433107,4331.536921807507,169.3595,25.575990256274416
415,SPRINGFIELD,BAKERY,CAKE,BERGERS,99.98922041261716,1,431977,4320.235703582813,169.3595,25.5092610900647
416,SPRINGFIELD,PHARMACY,ALLERGY,MUCINEX,99.98922041261716,2,428959,4290.052449952613,169.3595,25.331041069161238
417,SPRINGFIELD,BEVERAGES,BEER,GREENE KING,99.99405683738155,1,428161,4281.864478169039,169.3595,25.282694375981503
418,SPRINGFIELD,BEVERAGES,BEER,FULLER'S,99.98922041261716,1,424579,4246.24772798433,169.3595,25.07239173464925
419,SPRINGFIELD,BEVERAGES,BEER,AYINGER,99.98922041261716,1,423344,4233.896396561767,169.3595,24.999462070694392
420,SPRINGFIELD,BEVERAGES,BEER,DORTMUNDER UNION BRAUEREI,99.98922041261716,1,420402,4204.473224865263,169.3595,24.825730029111227
421,SPRINGFIELD,BABY,DIAPERS,BEBIN,99.98922041261716,1,418237,4182.820890832995,169.3595,24.697881670842175
422,SPRINGFIELD,BABY,DIAPERS,UNITED COLORS OF BENETTON,99.98922041261716,1,418112,4181.570756073626,169.3595,24.690500125907473
423,SPRINGFIELD,BAKERY,CAKE,BELGIAN BOYS,99.98922041261716,1,417512,4175.570109228656,169.3595,24.6550687102209
424,SPRINGFIELD,BREAKFAST,BACON,MANDA,99.98922041261716,1,415489,4155.337928283032,169.3595,24.53560578699767
425,SPRINGFIELD,BEVERAGES,COFFEE,JAVA HOUSE,99.99405683738155,1,415016,4150.406665417453,169.3595,24.50648865530102
426,SPRINGFIELD,PHARMACY,ALLERGY,SUNMARK,99.98922041261716,1,413503,4135.475787226181,169.3595,24.418327801075115
427,SPRINGFIELD,BABY,DIAPERS,WHITE CLOUD,99.98922041261716,1,411922,4119.664082789684,169.3595,24.32496602074099
428,SPRINGFIELD,BEVERAGES,COFFEE,KITU SUPER COFFEE,99.98922041261716,2,411533,4115.7736634185285,169.3595,24.3019946529042
429,SPRINGFIELD,BEVERAGES,BEER,ORANJEBOOM,99.98922041261716,1,411449,4114.933572860233,169.3595,24.297034254708077
430,SPRINGFIELD,BEVERAGES,BEER,DEMPSEY'S,99.98922041261716,1,409324,4093.681281950963,169.3595,24.17154799081813
431,SPRINGFIELD,BEVERAGES,BEER,STELLA ARTOIS,99.98922041261716,1,405166,4052.0967993153195,169.3595,23.926008280110178
432,SPRINGFIELD,BREAKFAST,BACON,JOHN F. MARTIN & SONS,99.98922041261716,1,404722,4047.656320650042,169.3595,23.899789032502113
433,SPRINGFIELD,BABY,DIAPERS,HAPPY BABY,99.98922041261716,1,404492,4045.356072692803,169.3595,23.88620698982226
434,SPRINGFIELD,CAT FOOD,DRY CAT FOOD,BEAVERDAM,99.98922041261716,1,400083,4001.2613194603473,169.3595,23.625845136885427
435,SPRINGFIELD,BAKERY,CAKE,DUTCH MAID,99.98922041261716,5,399459,3995.0206467415783,169.3595,23.58899646457139
436,SPRINGFIELD,BEVERAGES,COFFEE,GREEN MOUNTAIN,99.98922041261716,3,394963,3950.0557997166015,169.3595,23.32349705636
437,SPRINGFIELD,BEVERAGES,TEA,MISS ELLIE'S (COFFEE.ORG INC),99.98922041261716,2,392559,3926.013208024421,169.3595,23.1815351841758
438,SPRINGFIELD,BEVERAGES,COFFEE,COPPER MOUNTAIN HOT 2 GO!,99.98922041261716,2,383932,3839.7339074718248,169.3595,22.672090478962353
439,SPRINGFIELD,BEVERAGES,BEER,LIONSHEAD,99.98922041261716,1,383404,3834.453338248251,169.3595,22.64091083315817
440,SPRINGFIELD,BEVERAGES,BEER,LINDEMANS,99.98922041261716,1,378303,3783.4378389879294,169.3595,22.33968474746282
441,SPRINGFIELD,BEVERAGES,BEER,CORONA EXTRA,99.98922041261716,1,377286,3773.266742585705,169.3595,22.27962849787408
442,SPRINGFIELD,BEVERAGES,BEER,MONTEJO,99.98922041261716,1,371579,3716.190590011963,169.3595,21.942616682335288
443,SPRINGFIELD,BAKERY,CAKE,WORLD CLASS BAKERY,99.98922041261716,1,368740,3687.7975293571794,169.3595,21.77496703377832
444,SPRINGFIELD,BAKERY,CAKE,OLD DUTCH BAKERY,99.98922041261716,1,368699,3687.3874851561063,169.3595,21.772545887039737
445,SPRINGFIELD,BABY,DIAPERS,CHICOLASTIC,99.98922041261716,1,368371,3684.107131547523,169.3595,21.75317671313108
446,SPRINGFIELD,BEVERAGES,TEA,SINTON'S,99.98922041261716,1,368227,3682.66697630473,169.3595,21.7446731733663
447,SPRINGFIELD,BABY,DIAPERS,BABYGANICS,99.98922041261716,1,366899,3669.385544621196,169.3595,21.66625163998002
448,SPRINGFIELD,BEVERAGES,BEER,HEINEKEN,99.98922041261716,1,365151,3651.9036601461826,169.3595,21.563028115613136
449,SPRINGFIELD,BEVERAGES,BEER,PETERS,99.98922041261716,1,363948,3639.8723632220176,169.3595,21.491988127161555
450,SPRINGFIELD,BEVERAGES,TEA,HORMEL,99.98922041261716,1,362313,3623.5206005694736,169.3595,21.395437519415644
451,SPRINGFIELD,CAT FOOD,DRY CAT FOOD,ROYAL CANIN,99.98922041261716,1,362035,3620.7403008646374,169.3595,21.379020963480865
452,SPRINGFIELD,BAKERY,CAKE,CREATIVE OCCASIONS,99.98922041261716,3,359354,3593.9274105456957,169.3595,21.22070158772136
453,SPRINGFIELD,BEVERAGES,BEER,KAISERDOM,99.98922041261716,1,358131,3581.6960920600313,169.3595,21.14848055208023
454,SPRINGFIELD,BAKERY,CAKE,KNAUB'S CAKES,99.98922041261716,1,352492,3525.3000127953865,169.3595,20.815484296985918
455,SPRINGFIELD,PHARMACY,ALLERGY,NEO-SYNEPHRINE,99.98922041261716,1,350919,3509.5683169834897,169.3595,20.722594935527617
456,SPRINGFIELD,PHARMACY,ALLERGY,PREMIER VALUE,99.98922041261716,1,349373,3494.1066502796166,169.3595,20.631299987775215
457,SPRINGFIELD,BAKERY,CAKE,ARNIE'S,99.98922041261716,2,349282,3493.196552174796,169.3595,20.625926223062752
458,SPRINGFIELD,PHARMACY,ALLERGY,HIMALAYAN CHANDRA NETI FLO,99.98922041261716,1,346459,3464.9635087692113,169.3595,20.459221412257424
459,SPRINGFIELD,BEVERAGES,TEA,RTD TEA MULTI PACK,99.98922041261716,1,342727,3427.6394853934967,169.3595,20.23883800668694
460,SPRINGFIELD,BEVERAGES,COFFEE,BIZZY,99.98922041261716,3,339060,3390.965532092654,169.3595,20.0222930044825
461,SPRINGFIELD,BEVERAGES,TEA,ROKEACH,99.98922041261716,1,335569,3356.0517685330024,169.3595,19.81614121754612
462,SPRINGFIELD,BAKERY,CAKE,BLACK TIE,99.98922041261716,1,324124,3241.589429965196,169.3595,19.140286963324737
463,SPRINGFIELD,BEVERAGES,BEER,CELEBRATOR,99.98922041261716,1,323771,3238.0590494047387,169.3595,19.11944148042914
464,SPRINGFIELD,PHARMACY,ALLERGY,PREFERRED PLUS PHARMACY,99.98922041261716,1,317302,3173.362075337885,169.3595,18.737431766968403
465,SPRINGFIELD,BREAKFAST,BACON,LEE,99.98922041261716,1,316913,3169.4716559667295,169.3595,18.714460399131607
466,SPRINGFIELD,BEVERAGES,BEER,MYTHOS,99.98922041261716,1,312354,3123.8767410230307,169.3595,18.445240692273128
467,SPRINGFIELD,BEVERAGES,TEA,B.W. COOPER'S ICED BREW TEA,99.98922041261716,1,309903,3099.3640986613277,169.3595,18.300503359193478
468,SPRINGFIELD,BEVERAGES,BEER,SUPERIOR,99.98922041261716,1,308249,3082.82231552536,169.3595,18.20283075661749
469,SPRINGFIELD,BAKERY,CAKE,KINDER,99.98922041261716,1,305516,3055.4893691465204,169.3595,18.041440658165147
470,SPRINGFIELD,CAT FOOD,DRY CAT FOOD,DICK VAN PATTEN'S NATURAL BALANCE,99.98922041261716,1,303224,3032.5668981987346,169.3595,17.906092650242442
471,SPRINGFIELD,BREAKFAST,BACON,ELLIOTT'S,99.98922041261716,1,303140,3031.7268076404384,169.3595,17.90113225204632
472,SPRINGFIELD,BAKERY,CAKE,CAKES BY SUE,99.98922041261716,1,302915,3029.476565073575,169.3595,17.887845471163857
473,SPRINGFIELD,BEVERAGES,TEA,RUNA,99.98922041261716,1,302392,3024.246001240376,169.3595,17.856961087157057
474,SPRINGFIELD,PHARMACY,ALLERGY,PRIME AID,99.98922041261716,1,296210,2962.419336581033,169.3595,17.491899400866398
475,SPRINGFIELD,PHARMACY,ALLERGY,CONVENIENCE VALET,99.98922041261716,1,292892,2929.235759528348,169.3595,17.29596367211965
476,SPRINGFIELD,BEVERAGES,BEER,EINDHOVEN,99.98922041261716,1,290530,2905.6132131153154,169.3595,17.15648199903351
477,SPRINGFIELD,BEVERAGES,TEA,SMITH ENTERPRISES,99.98922041261716,1,287606,2876.3700608241606,169.3595,16.98381289992094
478,SPRINGFIELD,BAKERY,CAKE,HERSHEY'S,99.98922041261716,1,286878,2869.0892759855965,169.3595,16.940822782221233
479,SPRINGFIELD,PHARMACY,ALLERGY,BIOALLERS,99.98922041261716,1,285062,2850.9273182014867,169.3595,16.83358369740987
480,SPRINGFIELD,BEVERAGES,TEA,FUZE,99.98922041261716,2,280851,2808.812778427871,169.3595,16.584914211649604
481,SPRINGFIELD,BEVERAGES,TEA,SWEET LEAF,99.98922041261716,1,280535,2805.652437756187,169.3595,16.566253666054674
482,SPRINGFIELD,PHARMACY,ALLERGY,BENADRYL,99.98922041261716,1,276453,2764.8280370542398,169.3595,16.325201934667025
483,SPRINGFIELD,PHARMACY,ALLERGY,MAHARISHI AYURVEDA CLEAR & SOOTHE,99.98922041261716,1,274788,2748.1762420594473,169.3595,16.226879756136782
484,SPRINGFIELD,BEVERAGES,TEA,SPECIALTY TEA,99.98922041261716,1,273993,2740.2253849898616,169.3595,16.179933130352072
485,SPRINGFIELD,BEVERAGES,BEER,ESTRELLA JALISCO,99.98922041261716,1,271975,2720.043209434612,169.3595,16.06076546892623
486,SPRINGFIELD,BEVERAGES,TEA,KOMBUCHA WONDER DRINK,99.98922041261716,1,270074,2701.0311600141317,169.3595,15.948506933559273
487,SPRINGFIELD,BAKERY,CAKE,BARBARA LOTT'S CAKES,99.98922041261716,2,266860,2668.8876950812414,169.3595,15.758712650198197
488,SPRINGFIELD,BEVERAGES,BEER,PACIFICO,99.98922041261716,1,264213,2642.4148414168476,169.3595,15.602401054660929
489,SPRINGFIELD,PHARMACY,ALLERGY,MAJOR,99.98922041261716,1,260955,2609.8313290486594,169.3595,15.410008467482836
490,SPRINGFIELD,PHARMACY,ALLERGY,ALAVERT,99.98922041261716,1,260874,2609.0212417245884,169.3595,15.405225226365149
491,SPRINGFIELD,BEVERAGES,TEA,BRISK,99.98922041261716,1,260535,2605.6308762571803,169.3595,15.385206476502235
492,SPRINGFIELD,BEVERAGES,BEER,MODELO,99.99405683738155,1,260224,2602.3946645468877,169.3595,15.366097942819197
493,SPRINGFIELD,BAKERY,CAKE,HOLLEY SWEETS,99.98922041261716,1,259446,2594.7397022335595,169.3595,15.320898457031106
494,SPRINGFIELD,BABY,DIAPERS,NURTURED BY NATURE,99.98922041261716,1,255766,2557.9357349177426,169.3595,15.103585774153458
495,SPRINGFIELD,PHARMACY,ALLERGY,CHLORPHEN-12,99.98922041261716,1,252900,2529.2726451549347,169.3595,14.934341711890593
496,SPRINGFIELD,BEVERAGES,TEA,BHAKTI CHAI,99.98922041261716,1,251877,2519.0415422842607,169.3595,14.873931148144985
497,SPRINGFIELD,BEVERAGES,BEER,JACK'S ABBY BREWING LLC,99.98922041261716,1,251773,2518.001430164466,169.3595,14.867789702759314
498,SPRINGFIELD,BEVERAGES,BEER,NEGRA MODELO,99.99405683738155,1,249181,2491.9581011223336,169.3595,14.714014278043651
499,SPRINGFIELD,BEVERAGES,TEA,MAUI RAINBOW TEA,99.98922041261716,1,247859,2478.8572105791104,169.3595,14.636658767763901
500,SPRINGFIELD,BABY,DIAPERS,ALLNITES,99.98922041261716,1,245906,2459.3251050987324,169.3595,14.521329509704104
501,SPRINGFIELD,BEVERAGES,BEER,SLOOP BREWING CO.,99.98922041261716,1,245362,2453.884518625959,169.3595,14.489205026148277
502,SPRINGFIELD,BEVERAGES,TEA,SHELF STABLE TEA,99.98922041261716,1,243453,2434.7924605808794,169.3595,14.3764740719055
503,SPRINGFIELD,BABY,DIAPERS,BABY LOONEY TUNES,99.98922041261716,1,233266,2332.9114782313604,169.3595,13.774907685906964
504,SPRINGFIELD,PHARMACY,ALLERGY,SUDAFED,99.98922041261716,1,232437,2324.6205845072263,169.3595,13.725953279900013
505,SPRINGFIELD,BEVERAGES,BEER,SOL,99.98922041261716,1,229964,2299.8879184278744,169.3595,13.579916794911856
506,SPRINGFIELD,BAKERY,CAKE,PERUGINA,99.98922041261716,3,229707,2297.317641362612,169.3595,13.564740338526105
507,SPRINGFIELD,CAT FOOD,DRY CAT FOOD,WHISKAS,99.98922041261716,1,227751,2277.755532648009,169.3595,13.449233923387878
508,SPRINGFIELD,BAKERY,CAKE,LA BREE'S,99.98922041261716,1,227574,2275.985341828743,169.3595,13.438781655760339
509,SPRINGFIELD,BEVERAGES,TEA,LIPTON,99.98922041261716,1,225390,2254.1429873130514,169.3595,13.309811302661211
510,SPRINGFIELD,BABY,DIAPERS,ALL GOOD,99.98922041261716,1,222090,2221.1394296657154,169.3595,13.11493851638506
511,SPRINGFIELD,BEVERAGES,BEER,BUR OAK BREWING COMPANY,99.98922041261716,1,218906,2189.295997075074,169.3595,12.926915803808313
512,SPRINGFIELD,BEVERAGES,BEER,GHOST RIVER,99.98922041261716,1,218400,2184.235451569149,169.3595,12.897035309912637
513,SPRINGFIELD,BEVERAGES,BEER,DEVIL'S PURSE BREWING CO.,99.98922041261716,1,215601,2156.242434037363,169.3595,12.731747755734773
514,SPRINGFIELD,BEVERAGES,TEA,ZENTOPIA BOOST,99.98922041261716,1,215582,2156.052413553939,169.3595,12.730625760904697
515,SPRINGFIELD,BAKERY,CAKE,KOPERNIK,99.98922041261716,2,214791,2148.1415607966533,169.3595,12.683915344557898
516,SPRINGFIELD,BEVERAGES,TEA,AMAR (DAMRON),99.98922041261716,1,214761,2147.841528454405,169.3595,12.68214377377357
517,SPRINGFIELD,BEVERAGES,BEER,NEW HOLLAND BREWING,99.98922041261716,1,213918,2139.4106196372218,169.3595,12.632362634733935
518,SPRINGFIELD,BEVERAGES,TEA,RISHI TEA,99.98922041261716,1,213099,2131.219736693837,169.3595,12.58399875232176
519,SPRINGFIELD,BEVERAGES,TEA,TAZO,99.98922041261716,1,212051,2120.7386068712894,169.3595,12.522111879589215
520,SPRINGFIELD,BEVERAGES,BEER,BAVIK,73.2601135882213,1,210616,2874.9068174235354,169.3595,16.975173033833563
521,SPRINGFIELD,BEVERAGES,BEER,WHITE CLAW HARD SELTZER,99.98922041261716,1,203584,2036.059478810685,169.3595,12.022115551892188
522,SPRINGFIELD,PHARMACY,ALLERGY,SINUS BUSTER,99.98922041261716,1,203372,2033.9392502587955,169.3595,12.009596451682931
523,SPRINGFIELD,BEVERAGES,BEER,ELYSIAN BREWING COMPANY,99.98922041261716,1,202652,2026.7384740448313,169.3595,11.967078752859043
524,SPRINGFIELD,PHARMACY,ALLERGY,ALLEGRA,99.98922041261716,1,202034,2020.557807794512,169.3595,11.930584394701874
525,SPRINGFIELD,BAKERY,CAKE,RICH,99.98922041261716,3,196912,1969.3322858946165,169.3595,11.628118209457494
526,SPRINGFIELD,BEVERAGES,TEA,CALYPSO,99.98922041261716,1,195724,1957.4510051415755,169.3595,11.557964006398079
527,SPRINGFIELD,BEVERAGES,TEA,SVF,99.98922041261716,1,195168,1951.8904057319032,169.3595,11.525130894528523
528,SPRINGFIELD,BAKERY,CAKE,DUTCH MAID BAKERY,99.98922041261716,4,193895,1939.1590333424915,169.3595,11.449957240913509
529,SPRINGFIELD,BEVERAGES,BEER,HAZLITT 1852 VINEYARDS,99.98922041261716,1,191319,1913.3962562214194,169.3595,11.297838362899155
530,SPRINGFIELD,BAKERY,CAKE,BAKER'S BAKE SHOP,99.98922041261716,1,178762,1787.8127188342683,169.3595,10.556317884938656
531,SPRINGFIELD,BEVERAGES,BEER,BROSKI,99.98922041261716,1,178517,1785.3624547059055,169.3595,10.54185005686664
532,SPRINGFIELD,BEVERAGES,BEER,HERETIC,99.98922041261716,1,174267,1742.8578728873667,169.3595,10.290877529086746
533,SPRINGFIELD,BEVERAGES,TEA,LIFETIME BRANDS,99.98922041261716,1,173609,1736.2771635140493,169.3595,10.25202107655047
534,SPRINGFIELD,BEVERAGES,BEER,MODERN TIMES BEER,99.98922041261716,1,173143,1731.6166611311226,169.3595,10.224502677033898
535,SPRINGFIELD,BEVERAGES,BEER,GOLDEN ROAD BREWING,99.98922041261716,1,170993,1710.1143432699794,169.3595,10.097540104157012
536,SPRINGFIELD,BAKERY,CAKE,CROWN,99.98922041261716,1,169648,1696.6628932591711,169.3595,10.01811468065961
537,SPRINGFIELD,BEVERAGES,BEER,ALE SMITH,99.98922041261716,1,166967,1669.8500029402294,169.3595,9.859795304900105
538,SPRINGFIELD,BEVERAGES,COFFEE,BARISTA PRIMA COFFEEHOUSE KEURIG,99.98922041261716,1,159552,1595.6920090144727,169.3595,9.421922059373538
539,SPRINGFIELD,BAKERY,CAKE,SARA LEE,99.98922041261716,1,159100,1591.171521724595,169.3595,9.395230392889653
540,SPRINGFIELD,BAKERY,CAKE,KNAUB'S,99.98922041261716,1,155550,1555.6676945585216,169.3595,9.185594516744095
541,SPRINGFIELD,BEVERAGES,BEER,IRON HORSE BREWERY,99.98922041261716,1,152943,1529.594884017126,169.3595,9.031645015585935
542,SPRINGFIELD,BEVERAGES,BEER,BALLAST POINT,99.98922041261716,1,152923,1529.3948624556272,169.3595,9.030463968396383
543,SPRINGFIELD,BAKERY,CAKE,SCHMIDT,99.98922041261716,1,152541,1525.5744506309961,169.3595,9.007905967075931
544,SPRINGFIELD,BAKERY,CAKE,SPECIAL TOUCH BAKERIES,99.98922041261716,1,147725,1477.4092586220354,169.3595,8.723509803831703
545,SPRINGFIELD,BEVERAGES,BEER,CURRAHEE BREWING COMPANY,99.99405683738155,1,146350,1463.5869833544832,169.3595,8.64189480575039
546,SPRINGFIELD,BEVERAGES,BEER,ANCHOR,99.98922041261716,1,145135,1451.506466407914,169.3595,8.570564192784664
547,SPRINGFIELD,BEVERAGES,TEA,BAI,60.02157034043357,1,124815,2079.502407085779,169.3595,12.2786286395849
548,SPRINGFIELD,BEVERAGES,TEA,THE TAO OF TEA,99.98922041261716,1,123294,1233.0729201729241,169.3595,7.2808016094339205
549,SPRINGFIELD,BEVERAGES,BEER,MIKE'S,99.98922041261716,1,91526,915.3586718879026,169.3595,5.404826253548827
550,SPRINGFIELD,BEVERAGES,BEER,NINKASI BREWING COMPANY,99.98922041261716,1,89371,893.8063486363847,169.3595,5.2775684188745515
551,SPRINGFIELD,BEVERAGES,COFFEE,LA COLOMBE,99.98922041261716,6,78081,780.8941771701956,169.3595,4.6108672803722
552,SPRINGFIELD,BEVERAGES,COFFEE,ORGAIN,99.98922041261716,2,59476,594.8241195857449,169.3595,3.512198132291043
553,SPRINGFIELD,BAKERY,CAKE,MARLENKA,99.98922041261716,3,52323,523.2864081156254,169.3595,3.0897966049476135
554,SPRINGFIELD,BEVERAGES,COFFEE,STEEP 18,99.98922041261716,3,50917,509.2248923422452,169.3595,3.006768987522077
555,SPRINGFIELD,BEVERAGES,BEER,LASKO CLUB,60.02157034043357,1,50180,836.0327748072298,169.3595,4.936438610218085
556,SPRINGFIELD,BEVERAGES,COFFEE,SEATTLE'S BEST COFFEE,99.98922041261716,2,40973,409.7741719649393,169.3595,2.4195523248766047
557,SPRINGFIELD,BEVERAGES,COFFEE,PLANET JAVA CARA-MEAL,99.98922041261716,2,40219,402.23335909642674,169.3595,2.3750268458304773
558,SPRINGFIELD,BEVERAGES,BEER,JEVER,99.98922041261716,1,40061,400.6531887605846,169.3595,2.3656965730330133
559,SPRINGFIELD,BAKERY,CAKE,FREDDI,99.98922041261716,2,38976,389.8020190492635,169.3595,2.3016247629997935
560,SPRINGFIELD,BEVERAGES,COFFEE,FRIZZ COFFEE,99.98922041261716,2,33380,333.83598614184154,169.3595,1.971167759363021
561,SPRINGFIELD,BAKERY,CAKE,CELEBRATION ELEGANT DESSERTS,99.98922041261716,1,32537,325.4050773246584,169.3595,1.9213866203233856
562,SPRINGFIELD,BEVERAGES,COFFEE,GEVALIA,99.98922041261716,2,31459,314.62391515986195,169.3595,1.857728176806509
563,SPRINGFIELD,BEVERAGES,COFFEE,MARGARITAVILLE,99.98922041261716,2,29765,297.68208890089613,169.3595,1.7576934798514174
564,SPRINGFIELD,BAKERY,CAKE,UPPER CRUST,99.98922041261716,1,25725,257.2777334780969,169.3595,1.519121947561825
565,SPRINGFIELD,BAKERY,CAKE,JUST DESSERTS,99.98922041261716,1,25640,256.4276418417261,169.3595,1.514102497006227
566,SPRINGFIELD,BAKERY,CAKE,CAKE BITES,60.02157034043357,1,24554,409.0862645001339,169.3595,2.415490506881125
567,SPRINGFIELD,BAKERY,CAKE,DAVID'S,99.98922041261716,1,24140,241.42602472930062,169.3595,1.425523957789794
568,SPRINGFIELD,BAKERY,CAKE,LILLY'S BAKING COMPANY,99.98922041261716,1,22882,228.8446685110131,169.3595,1.3512360895669455
569,SPRINGFIELD,BEVERAGES,COFFEE,CHOCK O'CCINO,99.98922041261716,2,22707,227.09447984789682,169.3595,1.3409019266583617
570,SPRINGFIELD,BEVERAGES,COFFEE,DIET RITE PURE ZERO,99.98922041261716,1,22538,225.4042976532302,169.3595,1.3309220779066435
571,SPRINGFIELD,BEVERAGES,COFFEE,DREAM,99.98922041261716,2,21962,219.64367668205884,169.3595,1.2969079188475334
572,SPRINGFIELD,BEVERAGES,COFFEE,HIGH BREW,99.98922041261716,1,21604,216.06329073122663,169.3595,1.2757671741545449
573,SPRINGFIELD,BEVERAGES,COFFEE,MUD,99.98922041261716,2,21342,213.44300827558965,169.3595,1.260295455971408
574,SPRINGFIELD,BAKERY,CAKE,CENTERPIECE DESSERTS,99.98922041261716,1,21248,212.5029069365443,169.3595,1.2547445341805112
575,SPRINGFIELD,BAKERY,CAKE,GALAXY,99.98922041261716,1,21075,210.7727204295779,169.3595,1.2445284759908828
576,SPRINGFIELD,BEVERAGES,COFFEE,COCA-COLA,99.98922041261716,1,21000,210.02263957395664,169.3595,1.2400995490300613
577,SPRINGFIELD,BAKERY,CAKE,CRESTWOOD,99.98922041261716,2,20888,208.90251882956218,169.3595,1.2334856847685673
578,SPRINGFIELD,BEVERAGES,COFFEE,GLACIAL MIST,99.98922041261716,1,20539,205.41214258140454,169.3595,1.2128764113108774
579,SPRINGFIELD,BABY,DIAPERS,EARTH & EDEN,99.98922041261716,1,18324,183.2597546453896,169.3595,1.0820754350679447
580,SPRINGFIELD,BAKERY,CAKE,BALCONI,99.98922041261716,1,18126,181.2795411865494,169.3595,1.0703830678913755
581,SPRINGFIELD,BAKERY,CAKE,SWEETAPOLITA,99.98922041261716,1,17880,178.81927598011166,169.3595,1.0558561874598806
582,SPRINGFIELD,BAKERY,CAKE,ELEGANT DESSERTS,99.98922041261716,1,17848,178.49924148171323,169.3595,1.0539665119565966
583,SPRINGFIELD,BABY,DIAPERS,COMFEES,99.98922041261716,1,17589,175.9089622603011,169.3595,1.0386719508518927
584,SPRINGFIELD,BAKERY,CAKE,PALUANI,99.98922041261716,2,16918,169.19823887200943,169.3595,0.9990478176424081
585,SPRINGFIELD,BEVERAGES,COFFEE,PEPSI,99.98922041261716,1,16264,162.65753381099194,169.3595,0.9604275745440435
586,SPRINGFIELD,BEVERAGES,COFFEE,GK CAFE,99.98922041261716,1,15660,156.61688265372194,169.3595,0.9247599494195599
587,SPRINGFIELD,BEVERAGES,COFFEE,J & J,99.98922041261716,1,15028,150.29620131035335,169.3595,0.8874388582297028
588,SPRINGFIELD,BEVERAGES,TEA,ONLI,99.98922041261716,1,14604,146.05574420657442,169.3595,0.8624006578111911
589,SPRINGFIELD,BEVERAGES,COFFEE,PLANET JAVA MOJO-VATION,99.98922041261716,1,13872,138.73495505571077,169.3595,0.8191743306735717
590,SPRINGFIELD,BEVERAGES,BEER,MARBLE BREWERY,99.98922041261716,1,13548,135.49460575942686,169.3595,0.8000413662028222
591,SPRINGFIELD,BABY,DIAPERS,WET'S,99.98922041261716,1,13438,134.39448717118233,169.3595,0.7935456066602838
592,SPRINGFIELD,BEVERAGES,COFFEE,GHIRARDELLI,99.98922041261716,1,13287,132.88432438186484,169.3595,0.784628700379163
593,SPRINGFIELD,BAKERY,CAKE,CAPITOL,99.98922041261716,1,13231,132.32426400966762,169.3595,0.781321768248416
594,SPRINGFIELD,BEVERAGES,COFFEE,EMERALD,99.98922041261716,1,13200,132.01423058934415,169.3595,0.7794911451046097
595,SPRINGFIELD,BEVERAGES,TEA,RTD TEA MULTI SERVE,99.98922041261716,1,11887,118.8828150769344,169.3595,0.7019553971104923
596,SPRINGFIELD,BEVERAGES,COFFEE,CARIBOU,99.98922041261716,1,11067,110.68193105547515,169.3595,0.6535324623388422
597,SPRINGFIELD,BEVERAGES,COFFEE,PLANET JAVA TREMBLE,99.98922041261716,1,10682,106.83151599661927,169.3595,0.6307973039399578
598,SPRINGFIELD,BEVERAGES,COFFEE,TAYLOR'S TONICS,99.98922041261716,1,10633,106.34146317094671,169.3595,0.6279037383255542
599,SPRINGFIELD,BAKERY,CAKE,KRYSTYNA BAKERY,99.98922041261716,1,10440,104.41125510248129,169.3595,0.6165066329463732
600,SPRINGFIELD,BEVERAGES,COFFEE,RISE,99.98922041261716,1,9948,99.49072468960574,169.3595,0.5874528720833833
601,SPRINGFIELD,BAKERY,CAKE,CORAZON DE RONDA,99.98922041261716,1,9785,97.86054896338884,169.3595,0.5778273374885309
602,SPRINGFIELD,BAKERY,CAKE,KUCHEN MEISTER,99.98922041261716,1,9268,92.68999159863952,169.3595,0.5472972676386003
603,SPRINGFIELD,BABY,DIAPERS,WONDER DRYS,99.98922041261716,1,8835,88.35952479218604,169.3595,0.52172759598479
604,SPRINGFIELD,BEVERAGES,COFFEE,MAPLE MAMA,99.98922041261716,1,7950,79.50857069585501,169.3595,0.46946625784709456
605,SPRINGFIELD,BEVERAGES,BEER,RIO FRESCO,99.98922041261716,1,7832,78.32844348301087,169.3595,0.46249807942873516
606,SPRINGFIELD,BAKERY,CAKE,STAFFORDS,99.98922041261716,1,6974,69.7475184947035,169.3595,0.4118311549969355
607,SPRINGFIELD,BEVERAGES,BEER,ACE,99.98922041261716,1,6831,68.31736432998561,169.3595,0.4033866675916356
608,SPRINGFIELD,BEVERAGES,COFFEE,MAXWELL HOUSE,99.98922041261716,1,6480,64.80698592567805,169.3595,0.3826592894149903
609,SPRINGFIELD,BAKERY,CAKE,SWISS COLONY RETAIL BRANDS,99.98922041261716,1,5984,59.846451200502685,169.3595,0.35336931911408975
610,SPRINGFIELD,BEVERAGES,TEA,BREW DR.,99.98922041261716,1,5968,59.686433951303485,169.3595,0.35242448136244786
611,SPRINGFIELD,BEVERAGES,COFFEE,STUMPTOWN COFFEE ROASTERS,99.98922041261716,1,5670,56.70611268496829,169.3595,0.3348268782381165
612,SPRINGFIELD,BEVERAGES,TEA,MIRACLE TREE,99.98922041261716,1,4817,48.17519308703567,169.3595,0.28445521560370496
